artist_id,genre,genre_id,masterGenre_id
191,edm,1,1
222,instrumental post rock,114,7
207,hip pop,58,2
208,r&b,20,6
224,shiver pop,121,2
194,pop,4,2
225,vapor soul,158,6
210,dance pop,18,2
195,big room,100,1
226,indie r&b,23,6
196,pop rap,7,4
212,german pop,78,2
229,chillwave,51,1
199,underground pop rap,9,4
230,folk-pop,42,2
215,microhouse,123,1
200,compositional ambient,,
201,dance pop,18,2
217,pop,4,2
202,noise pop,72,2
233,piano rock,165,7
218,electro house,2,1
203,alternative dance,27,2
219,deep indie r&b,79,3
204,hip hop,87,4
220,pop,4,2
205,alternative dance,27,2
221,australian dance,37,1
206,electro house,2,1
207,r&b,20,6
238,synthpop,33,1
208,r&b,20,6
224,indie dream pop,118,2
225,deep indie r&b,79,3
210,dance pop,18,2
241,trip hop,34,4
226,indie r&b,23,6
242,house,3,1
244,grave wave,54,1
245,alternative hip hop,108,4
230,metropopolis,24,1
215,indietronica,55,3
246,metropopolis,24,1
232,pop,4,2
217,pop,4,2
248,underground pop rap,9,4
233,pop,4,2
218,chillstep,173,1
27,modern blues,110,8
29,electro house,2,1
29,vocal house,35,1
188,complextro,156,1
29,new rave,32,1
39,turntablism,68,1
194,post-teen pop,25,2
179,southern hip hop,61,4
180,indietronica,55,3
196,hardcore hip hop,169,4
182,synthpop,33,1
203,new rave,32,1
188,progressive house,95,1
189,pop,4,2
205,alternative rock,39,7
206,alternative dance,27,2
191,edm,1,1
207,pop,4,2
194,pop rock,49,7
179,rap,8,4
180,indie r&b,23,6
211,vapor soul,158,6
196,dirty south rap,101,4
182,synthpop,33,1
183,indie rock,46,3
200,modern classical,,
185,southern hip hop,61,4
186,underground pop rap,9,4
202,noise pop,72,2
203,indie pop,45,2
218,brostep,157,1
188,filter house,93,1
205,dance-punk,90,1
206,synthpop,33,1
207,indie r&b,23,6
226,indietronica,55,3
196,gangster rap,82,4
230,stomp and holler,50,
200,modern classical,,
233,pop rock,49,7
203,indie pop,45,2
205,new rave,32,1
236,indie pop,45,2
206,alternative dance,27,2
237,rap,8,4
207,pop,4,2
238,indie r&b,23,6
223,shimmer pop,56,2
242,glitch hop,64,1
244,indie r&b,23,6
229,ninja,65,1
245,east coast hip hop,81,4
215,future garage,107,1
29,trip hop,34,4
188,edm,1,1
29,house,3,1
193,indie r&b,23,6
194,pop,4,2
179,trap music,63,4
43,indie pop,45,2
195,edm,1,1
180,chamber pop,40,2
44,tropical house,26,1
181,complextro,156,1
182,hip pop,58,2
199,underground pop rap,9,4
184,neo-psychedelic,71,3
200,minimal,,
185,southern hip hop,61,4
201,pop,4,2
56,downtempo,97,
202,freak folk,70,8
58,pop,4,2
203,indie r&b,23,6
188,house,3,1
204,hip hop,87,4
205,indie rock,46,3
206,indietronica,55,3
191,pop,4,2
176,rap,8,4
207,hip pop,58,2
180,swedish pop,85,2
196,hip hop,87,4
181,moombahton,131,
212,pop,4,2
182,dance pop,18,2
215,wonky,66,1
200,minimal,,
185,trap music,63,4
201,hip pop,58,2
202,nu gaze,73,1
203,alternative dance,27,2
205,new rave,32,1
221,electro house,2,1
206,alternative dance,27,2
212,pop,4,2
214,underground pop rap,9,4
230,icelandic pop,160,2
215,shiver pop,121,2
200,minimal,,
232,tropical house,26,1
202,neo-psychedelic,71,3
233,pop christmas,19,2
218,edm,1,1
203,dance-punk,90,1
234,crunk,96,4
235,shimmer pop,56,2
205,dance-punk,90,1
236,synthpop,33,1
221,big room,100,1
206,filter house,93,1
222,atmospheric post rock,115,7
207,hip pop,58,2
238,indie rock,46,3
208,dance pop,18,2
224,shiver pop,121,2
210,pop,4,2
226,glitch hop,64,1
242,trip hop,34,4
244,metropopolis,24,1
245,rap,8,4
230,indie rock,46,3
215,microhouse,123,1
246,shimmer pop,56,2
233,pop christmas,19,2
249,pop rap,7,4
249,rap,8,4
249,southern hip hop,61,4
249,trap music,63,4
234,crunk,96,4
234,dirty south rap,101,4
234,hip hop,87,4
234,hip pop,58,2
234,rap,8,4
234,pop rap,7,4
234,southern hip hop,61,4
219,deep indie r&b,79,3
250,alternative dance,27,2
250,brooklyn indie,69,3
250,dance-punk,90,1
250,electro house,2,1
250,electronic,31,1
250,indie pop,45,2
250,indietronica,55,3
250,new rave,32,1
250,synthpop,33,1
235,indietronica,55,3
235,shimmer pop,56,2
235,shiver pop,121,2
220,pop,4,2
220,tropical house,26,1
251,alternative metal,176,7
251,alternative rock,39,7
251,funk metal,177,7
251,funk rock,171,7
251,permanent wave,178,1
251,pop rock,49,7
251,post-grunge,111,7
251,rock,112,7
236,alternative dance,27,2
236,dance-punk,90,1
236,folk-pop,42,2
236,indie rock,46,3
236,indie pop,45,2
236,indietronica,55,3
236,synthpop,33,1
236,new rave,32,1
221,australian dance,37,1
221,big room,100,1
221,edm,1,1
221,electro house,2,1
221,progressive electro house,89,1
221,house,3,1
221,progressive house,95,1
252,chillwave,51,1
252,indie r&b,23,6
252,downtempo,97,
252,indietronica,55,3
252,neo soul,59,6
252,shimmer pop,56,2
237,escape room,53,1
237,rap,8,4
237,underground hip hop,83,4
222,atmospheric post rock,115,7
222,post rock,113,7
222,instrumental post rock,114,7
253,crunk,96,4
253,deep trap,154,4
253,gangster rap,82,4
253,dirty south rap,101,4
253,hip pop,58,2
253,rap,8,4
253,pop rap,7,4
253,southern hip hop,61,4
253,trap music,63,4
238,chamber pop,40,2
238,alternative dance,27,2
238,indie pop,45,2
238,chillwave,51,1
238,indie rock,46,3
238,indie r&b,23,6
238,indietronica,55,3
238,neo-psychedelic,71,3
238,metropopolis,24,1
238,synthpop,33,1
223,australian alternative rock,80,7
223,shimmer pop,56,2
254,dance pop,18,2
254,pop christmas,19,2
254,pop,4,2
254,post-teen pop,25,2
254,r&b,20,6
254,urban contemporary,60,8
254,soul christmas,21,6
239,indie poptimism,102,2
224,indie dream pop,118,2
224,shimmer psych,120,3
224,indie psych-pop,119,3
224,shiver pop,121,2
255,grime,124,7
255,pop,4,2
225,deep indie r&b,79,3
225,indie r&b,23,6
225,vapor soul,158,6
256,dance pop,18,2
256,neo soul,59,6
256,hip pop,58,2
256,pop,4,2
256,indie r&b,23,6
256,pop rap,7,4
256,post-teen pop,25,2
256,urban contemporary,60,8
241,ninja,65,1
226,indietronica,55,3
242,house,3,1
259,house,3,1
244,escape room,53,1
245,southern hip hop,61,4
230,indietronica,55,3
261,indie r&b,23,6
246,metropopolis,24,1
262,metropopolis,24,1
263,indie pop,45,2
265,uk garage,189,7
250,brooklyn indie,69,3
251,rock,112,7
236,dance-punk,90,1
253,southern hip hop,61,4
238,indie r&b,23,6
256,urban contemporary,60,8
241,ninja,65,1
242,house,3,1
259,house,3,1
244,indie r&b,23,6
260,glitch hop,64,1
245,east coast hip hop,81,4
276,house,3,1
261,deep indie r&b,79,3
246,shimmer pop,56,2
277,indie r&b,23,6
262,indie pop,45,2
263,indietronica,55,3
280,vapor pop,109,2
265,bass music,122,4
250,indietronica,55,3
281,chillwave,51,1
266,trap music,63,4
251,alternative rock,39,7
253,southern hip hop,61,4
284,indie dream pop,118,2
254,pop,4,2
285,progressive house,95,1
256,pop rap,7,4
287,pop rap,7,4
289,pop rap,7,4
259,alternative dance,27,2
275,hardcore hip hop,169,4
260,indie r&b,23,6
291,dance pop,18,2
263,synthpop,33,1
294,breakbeat,149,1
295,garage rock,43,7
295,noise rock,134,7
296,indie r&b,23,6
281,chillwave,51,1
282,synthpop,33,1
298,indie pop,45,2
287,rap,8,4
289,hip pop,58,2
305,southern hip hop,61,4
290,garage rock,43,7
291,post-teen pop,25,2
276,electro house,2,1
307,folk christmas,41,8
307,slow core,138,1
292,escape room,53,1
309,indietronica,55,3
294,electronic,31,1
295,chamber pop,40,2
295,indie rock,46,3
295,psychedelic rock,125,7
281,indietronica,55,3
312,dance-punk,90,1
312,synthpop,33,1
282,indie pop,45,2
298,alternative rock,39,7
314,trap music,63,4
315,indie pop,45,2
315,nu gaze,73,1
285,progressive house,95,1
301,indie folk,5,3
241,electronic,31,1
226,ninja,65,1
242,nu jazz,67,1
259,indietronica,55,3
244,metropopolis,24,1
260,bass music,122,4
245,rap,8,4
230,metropopolis,24,1
246,indietronica,55,3
262,perth indie,181,3
263,new rave,32,1
233,pop rock,49,7
234,hip pop,58,2
265,indie r&b,23,6
250,new rave,32,1
236,folk-pop,42,2
253,trap music,63,4
238,chillwave,51,1
269,israeli rock,116,7
254,pop christmas,19,2
256,post-teen pop,25,2
259,electronic,31,1
244,synthpop,33,1
275,west coast rap,163,4
260,indie r&b,23,6
245,hip hop,87,4
278,tropical house,26,1
263,dance-punk,90,1
250,electro house,2,1
282,indie pop,45,2
252,shimmer pop,56,2
253,hip pop,58,2
256,urban contemporary,60,8
287,pop,4,2
287,trap music,63,4
289,dance pop,18,2
259,house,3,1
276,electro,148,1
292,vapor pop,109,2
262,metropopolis,24,1
263,new rave,32,1
294,trip hop,34,4
295,dream pop,52,2
295,indie rock,46,3
295,slow core,138,1
265,escape room,53,1
298,post-grunge,111,7
271,pop rap,7,4
302,dance-punk,90,1
287,pop,4,2
287,trap music,63,4
289,crunk,96,4
274,deep indie r&b,79,3
305,hardcore hip hop,169,4
275,west coast rap,163,4
306,indietronica,55,3
291,pop rock,49,7
307,indie christmas,44,3
307,stomp and holler,50,
292,gauze pop,74,2
309,new rave,32,1
294,new rave,32,1
310,southern hip hop,61,4
295,experimental rock,128,7
295,indie pop,45,2
295,space rock,129,7
281,indie r&b,23,6
312,freak folk,70,8
297,electrofox,155,1
282,metropopolis,24,1
298,permanent wave,178,1
315,indie rock,46,3
315,shimmer pop,56,2
241,nu jazz,67,1
226,indie r&b,23,6
242,glitch hop,64,1
259,electro house,2,1
244,indietronica,55,3
245,alternative hip hop,108,4
230,pop,4,2
261,deep indie r&b,79,3
262,indietronica,55,3
232,tropical house,26,1
263,alternative dance,27,2
249,pop rap,7,4
234,dirty south rap,101,4
265,bass music,122,4
250,electro house,2,1
235,shiver pop,121,2
266,hip hop,87,4
251,pop rock,49,7
236,alternative dance,27,2
252,neo soul,59,6
253,hip pop,58,2
238,chamber pop,40,2
254,soul christmas,21,6
256,neo soul,59,6
242,trip hop,34,4
243,fake,175,
274,deep indie r&b,79,3
259,alternative dance,27,2
244,indietronica,55,3
275,rap,8,4
260,bass music,122,4
245,gangster rap,82,4
276,complextro,156,1
246,indietronica,55,3
277,chillwave,51,1
262,aussietronica,36,1
263,alternative dance,27,2
265,indietronica,55,3
250,dance-punk,90,1
251,post-grunge,111,7
282,indietronica,55,3
252,indietronica,55,3
253,crunk,96,4
254,urban contemporary,60,8
285,edm,1,1
271,pop rap,7,4
256,dance pop,18,2
287,dirty south rap,101,4
287,urban contemporary,60,8
272,pop,4,2
289,crunk,96,4
274,deep indie r&b,79,3
259,big beat,28,1
290,indietronica,55,3
275,gangster rap,82,4
260,electronic trap,147,1
291,pop,4,2
276,brostep,157,1
292,deep indie r&b,79,3
262,shimmer pop,56,2
278,tropical house,26,1
263,alternative dance,27,2
294,house,3,1
279,indie r&b,23,6
295,anti-folk,136,
295,lo-fi,47,1
265,uk garage,189,7
296,deep indie r&b,79,3
281,chamber pop,40,2
266,hip hop,87,4
297,electrofox,155,1
282,indietronica,55,3
267,indie r&b,23,6
298,garage rock,43,7
270,deep indie r&b,79,3
286,etherpop,132,2
287,r&b,20,6
289,hip hop,87,4
305,pop rap,7,4
290,indie rock,46,3
275,hardcore hip hop,169,4
306,indie pop,45,2
291,pop,4,2
276,complextro,156,1
307,albuquerque indie,143,3
307,singer-songwriter,77,8
292,shimmer psych,120,3
277,chillwave,51,1
278,tropical house,26,1
309,garage rock,43,7
294,big beat,28,1
310,indie r&b,23,6
295,blues-rock,141,7
295,ok indie,142,3
296,indie r&b,23,6
281,abstract hip hop,183,4
312,indie pop,45,2
282,synthpop,33,1
313,aussietronica,36,1
298,indie pop,45,2
314,southern hip hop,61,4
299,indietronica,55,3
284,indie dream pop,118,2
315,chamber pop,40,2
315,new weird america,150,1
300,indie rock,46,3
285,edm,1,1
301,indie pop,45,2
286,indietronica,55,3
241,trip hop,34,4
226,chillwave,51,1
242,electronic,31,1
259,downtempo,97,
244,indie r&b,23,6
260,indie r&b,23,6
245,east coast hip hop,81,4
230,indie folk,5,3
262,shimmer pop,56,2
232,pop,4,2
263,electro house,2,1
265,alternative dance,27,2
250,dance-punk,90,1
266,trap music,63,4
251,alternative metal,176,7
236,indie pop,45,2
237,escape room,53,1
253,crunk,96,4
238,indie rock,46,3
254,r&b,20,6
256,pop,4,2
241,nu jazz,67,1
272,tropical house,26,1
242,edm,1,1
259,indietronica,55,3
244,chillwave,51,1
245,alternative hip hop,108,4
263,synthpop,33,1
248,underground pop rap,9,4
279,indie r&b,23,6
249,rap,8,4
265,chillwave,51,1
250,electronic,31,1
281,chamber pop,40,2
266,southern hip hop,61,4
251,funk metal,177,7
268,tropical house,26,1
253,deep trap,154,4
285,big room,100,1
256,post-teen pop,25,2
287,crunk,96,4
289,southern hip hop,61,4
259,indietronica,55,3
290,garage rock,43,7
260,bass music,122,4
291,neo mellow,48,3
276,edm,1,1
261,deep indie r&b,79,3
292,indie r&b,23,6
277,chillwave,51,1
262,aussietronica,36,1
263,indie r&b,23,6
294,electro house,2,1
295,alternative rock,39,7
295,noise pop,72,2
265,indietronica,55,3
281,abstract hip hop,183,4
266,southern hip hop,61,4
282,indie pop,45,2
298,permanent wave,178,1
299,indietronica,55,3
284,chillwave,51,1
269,israeli rock,116,7
300,alternative rock,39,7
285,big room,100,1
301,folk-pop,42,2
302,garage rock,43,7
287,crunk,96,4
272,pop,4,2
303,tropical house,26,1
289,dirty south rap,101,4
305,hip pop,58,2
290,indietronica,55,3
275,rap,8,4
306,folk-pop,42,2
291,dance pop,18,2
307,garage rock,43,7
279,indie r&b,23,6
310,escape room,53,1
295,dance-punk,90,1
295,noise pop,72,2
312,neo-psychedelic,71,3
298,pop christmas,19,2
314,pop rap,7,4
315,freak folk,70,8
315,stomp and holler,50,
300,garage rock,43,7
285,electro house,2,1
301,stomp and holler,50,
226,glitch hop,64,1
242,trip hop,34,4
259,big beat,28,1
244,chillwave,51,1
230,folk-pop,42,2
248,underground pop rap,9,4
233,piano rock,165,7
234,rap,8,4
265,escape room,53,1
235,indietronica,55,3
266,southern hip hop,61,4
251,funk metal,177,7
267,deep indie r&b,79,3
252,indie r&b,23,6
237,underground hip hop,83,4
253,gangster rap,82,4
238,indietronica,55,3
269,mizrahi,117,7
254,dance pop,18,2
256,r&b,20,6
241,trip hop,34,4
242,electro house,2,1
259,synthpop,33,1
244,dream pop,52,2
245,southern hip hop,61,4
276,brostep,157,1
262,shimmer pop,56,2
263,electro house,2,1
265,new rave,32,1
250,brooklyn indie,69,3
284,chillwave,51,1
254,post-teen pop,25,2
285,house,3,1
270,indie r&b,23,6
255,grime,124,7
286,etherpop,132,2
256,neo soul,59,6
287,hip hop,87,4
272,tropical house,26,1
289,dirty south rap,101,4
274,gauze pop,74,2
259,electro house,2,1
290,neo-psychedelic,71,3
275,hip hop,87,4
260,wonky,66,1
291,country,11,5
294,big beat,28,1
295,indie christmas,44,3
295,ok indie,142,3
265,indie r&b,23,6
266,pop rap,7,4
267,deep indie r&b,79,3
298,indie christmas,44,3
298,vegas indie,166,3
299,alternative dance,27,2
284,indie r&b,23,6
300,garage rock,43,7
285,progressive electro house,89,1
286,indietronica,55,3
302,indie rock,46,3
287,dirty south rap,101,4
289,southern hip hop,61,4
305,dirty south rap,101,4
290,alternative rock,39,7
291,contemporary country,10,5
307,indie folk,5,3
292,deep indie r&b,79,3
309,indie rock,46,3
294,breakbeat,149,1
310,pop rap,7,4
295,dream pop,52,2
295,nu gaze,73,1
312,indie r&b,23,6
298,pop rock,49,7
314,gangster rap,82,4
299,indie poptimism,102,2
315,dream pop,52,2
315,neo-psychedelic,71,3
226,wonky,66,1
242,edm,1,1
243,fake,175,
259,alternative dance,27,2
244,grave wave,54,1
260,wonky,66,1
245,dirty south rap,101,4
230,indie pop,45,2
231,deep underground hip hop,137,4
262,aussietronica,36,1
263,indietronica,55,3
233,pop,4,2
249,rap,8,4
234,crunk,96,4
265,chillwave,51,1
250,indie pop,45,2
266,pop rap,7,4
251,funk rock,171,7
236,indietronica,55,3
267,indie r&b,23,6
252,chillwave,51,1
237,rap,8,4
253,dirty south rap,101,4
238,metropopolis,24,1
254,urban contemporary,60,8
239,indie poptimism,102,2
270,deep indie r&b,79,3
255,grime,124,7
271,pop rap,7,4
256,dance pop,18,2
272,pop,4,2
242,glitch hop,64,1
274,indie r&b,23,6
259,big beat,28,1
244,shimmer pop,56,2
275,hardcore hip hop,169,4
260,escape room,53,1
245,dirty south rap,101,4
276,edm,1,1
262,perth indie,181,3
263,indie pop,45,2
249,pop rap,7,4
265,future garage,107,1
250,alternative dance,27,2
266,hip hop,87,4
251,funk rock,171,7
282,metropopolis,24,1
267,indie r&b,23,6
252,chillwave,51,1
253,dirty south rap,101,4
269,israeli rock,116,7
254,dance pop,18,2
285,electro house,2,1
256,pop,4,2
287,hip pop,58,2
289,hip hop,87,4
259,trip hop,34,4
290,australian alternative rock,80,7
291,contemporary country,10,5
261,escape room,53,1
292,escape room,53,1
277,indie r&b,23,6
262,australian alternative rock,80,7
263,indietronica,55,3
294,alternative dance,27,2
295,dance-punk,90,1
295,power pop,126,2
265,future garage,107,1
281,indie r&b,23,6
266,rap,8,4
297,electro house,2,1
282,metropopolis,24,1
298,alternative rock,39,7
285,progressive house,95,1
270,indie r&b,23,6
286,indie r&b,23,6
302,new rave,32,1
287,dance pop,18,2
287,urban contemporary,60,8
272,tropical house,26,1
289,dance pop,18,2
305,rap,8,4
290,indie pop,45,2
275,gangster rap,82,4
306,synthpop,33,1
291,country,11,5
276,house,3,1
307,alternative rock,39,7
307,neo-psychedelic,71,3
292,indie r&b,23,6
308,canadian pop,161,2
309,alternative dance,27,2
294,alternative dance,27,2
295,alternative rock,39,7
295,lo-fi,47,1
280,vapor pop,109,2
311,escape room,53,1
296,deep indie r&b,79,3
281,chamber pop,40,2
312,chillwave,51,1
298,rock,112,7
314,rap,8,4
299,alternative dance,27,2
284,indie r&b,23,6
315,chillwave,51,1
315,lo-fi,47,1
301,folk-pop,42,2
286,indie r&b,23,6
242,electro house,2,1
259,synthpop,33,1
244,alternative dance,27,2
229,chillwave,51,1
260,glitch hop,64,1
245,gangster rap,82,4
230,icelandic pop,160,2
263,dance-punk,90,1
250,alternative dance,27,2
238,alternative dance,27,2
254,pop,4,2
256,pop rap,7,4
242,nu jazz,67,1
259,downtempo,97,
244,alternative dance,27,2
275,gangster rap,82,4
260,wonky,66,1
245,hardcore hip hop,169,4
276,electro house,2,1
261,indie r&b,23,6
246,metropopolis,24,1
262,australian alternative rock,80,7
263,pop,4,2
249,trap music,63,4
265,alternative dance,27,2
281,abstract hip hop,183,4
251,alternative metal,176,7
253,trap music,63,4
284,indie r&b,23,6
269,mizrahi,117,7
254,pop christmas,19,2
256,r&b,20,6
287,gangster rap,82,4
289,trap music,63,4
259,new rave,32,1
290,psychedelic rock,125,7
275,rap,8,4
260,escape room,53,1
291,pop rock,49,7
276,complextro,156,1
277,gauze pop,74,2
262,indietronica,55,3
263,indie pop,45,2
294,new rave,32,1
295,blues-rock,141,7
295,indie folk,5,3
280,vapor pop,109,2
265,bass music,122,4
298,pop christmas,19,2
284,indie dream pop,118,2
300,indie rock,46,3
285,edm,1,1
301,indie pop,45,2
302,alternative dance,27,2
287,pop rap,7,4
289,pop rap,7,4
305,hip hop,87,4
290,neo-psychedelic,71,3
275,hip hop,87,4
306,indie rock,46,3
291,neo mellow,48,3
307,anti-folk,136,
307,indie pop,45,2
294,trip hop,34,4
310,rap,8,4
295,anti-folk,136,
295,indie folk,5,3
295,slow core,138,1
311,indie r&b,23,6
281,chillwave,51,1
312,dream pop,52,2
312,nu gaze,73,1
297,electro house,2,1
282,indietronica,55,3
298,garage rock,43,7
298,vegas indie,166,3
314,dirty south rap,101,4
315,indie r&b,23,6
300,indie pop,45,2
285,house,3,1
286,etherpop,132,2
242,turntablism,68,1
259,new rave,32,1
244,shimmer pop,56,2
229,ninja,65,1
260,electronic trap,147,1
245,hardcore hip hop,169,4
230,stomp and holler,50,
262,australian alternative rock,80,7
263,pop,4,2
233,pop christmas,19,2
249,trap music,63,4
234,pop rap,7,4
265,new rave,32,1
250,indietronica,55,3
251,post-grunge,111,7
236,synthpop,33,1
252,indietronica,55,3
253,pop rap,7,4
238,neo-psychedelic,71,3
271,underground pop rap,9,4
256,indie r&b,23,6
259,trip hop,34,4
244,escape room,53,1
261,escape room,53,1
277,gauze pop,74,2
262,indietronica,55,3
263,new rave,32,1
265,uk garage,189,7
250,synthpop,33,1
281,indie r&b,23,6
266,pop rap,7,4
251,pop rock,49,7
282,synthpop,33,1
252,neo soul,59,6
253,gangster rap,82,4
287,dance pop,18,2
287,southern hip hop,61,4
289,gangster rap,82,4
259,electronic,31,1
290,alternative rock,39,7
291,r&b,20,6
276,electro house,2,1
292,shimmer psych,120,3
262,indie pop,45,2
263,pop,4,2
294,electronic,31,1
295,experimental rock,128,7
295,indie pop,45,2
295,psychedelic rock,125,7
265,chillwave,51,1
298,pop rock,49,7
268,tropical house,26,1
299,indie poptimism,102,2
285,house,3,1
287,gangster rap,82,4
287,southern hip hop,61,4
289,gangster rap,82,4
290,australian alternative rock,80,7
291,r&b,20,6
276,electro,148,1
307,freak folk,70,8
307,indie rock,46,3
294,electro house,2,1
295,indie christmas,44,3
295,neo-psychedelic,71,3
312,new rave,32,1
313,nu disco,38,1
298,indie rock,46,3
315,alternative dance,27,2
315,indietronica,55,3
300,alternative rock,39,7
285,progressive electro house,89,1
259,electronic,31,1
244,synthpop,33,1
229,indie r&b,23,6
260,escape room,53,1
245,hip hop,87,4
230,indie rock,46,3
263,synthpop,33,1
233,dance pop,18,2
249,southern hip hop,61,4
234,hip hop,87,4
265,indietronica,55,3
250,synthpop,33,1
235,shimmer pop,56,2
266,rap,8,4
251,permanent wave,178,1
236,new rave,32,1
252,downtempo,97,
253,rap,8,4
238,indie pop,45,2
241,electronic,31,1
242,electronic,31,1
259,new rave,32,1
244,grave wave,54,1
249,southern hip hop,61,4
265,escape room,53,1
250,new rave,32,1
281,indietronica,55,3
266,rap,8,4
251,permanent wave,178,1
267,deep indie r&b,79,3
252,indie r&b,23,6
253,pop rap,7,4
254,soul christmas,21,6
270,deep indie r&b,79,3
286,indie r&b,23,6
256,hip pop,58,2
287,r&b,20,6
289,rap,8,4
259,synthpop,33,1
290,indie pop,45,2
291,post-teen pop,25,2
276,house,3,1
261,indie r&b,23,6
292,gauze pop,74,2
262,perth indie,181,3
263,electro house,2,1
294,synthpop,33,1
295,freak folk,70,8
295,nu gaze,73,1
265,new rave,32,1
281,indietronica,55,3
266,trap music,63,4
282,shimmer pop,56,2
298,indie rock,46,3
301,stomp and holler,50,
271,underground pop rap,9,4
302,british indie rock,170,3
287,hip pop,58,2
289,rap,8,4
274,indie r&b,23,6
305,gangster rap,82,4
290,psychedelic rock,125,7
306,indie folk,5,3
291,pop christmas,19,2
276,edm,1,1
307,chamber pop,40,2
307,indietronica,55,3
277,gauze pop,74,2
308,rap,8,4
309,indie christmas,44,3
294,house,3,1
295,garage rock,43,7
295,power pop,126,2
312,alternative dance,27,2
312,noise pop,72,2
282,shimmer pop,56,2
313,retro electro,191,1
298,indie christmas,44,3
314,crunk,96,4
315,indie folk,5,3
315,noise pop,72,2
285,big room,100,1
259,trip hop,34,4
244,dream pop,52,2
261,escape room,53,1
246,shimmer pop,56,2
262,indie pop,45,2
263,indie r&b,23,6
234,southern hip hop,61,4
265,future garage,107,1
250,electronic,31,1
251,alternative rock,39,7
236,indie rock,46,3
252,shimmer pop,56,2
268,tropical house,26,1
253,deep trap,154,4
238,synthpop,33,1
254,post-teen pop,25,2
270,indie r&b,23,6
255,pop,4,2
256,hip pop,58,2
242,turntablism,68,1
274,gauze pop,74,2
259,electro house,2,1
244,metropopolis,24,1
275,hip hop,87,4
260,electronic trap,147,1
245,rap,8,4
276,electro,148,1
262,metropopolis,24,1
263,indie r&b,23,6
265,indie r&b,23,6
250,indie pop,45,2
251,rock,112,7
282,shimmer pop,56,2
252,downtempo,97,
253,rap,8,4
254,r&b,20,6
285,progressive electro house,89,1
255,pop,4,2
286,indietronica,55,3
271,underground pop rap,9,4
256,indie r&b,23,6
287,rap,8,4
289,hip pop,58,2
274,indie r&b,23,6
259,downtempo,97,
290,indie rock,46,3
275,west coast rap,163,4
260,glitch hop,64,1
291,pop christmas,19,2
263,dance-punk,90,1
295,chamber pop,40,2
295,neo-psychedelic,71,3
295,space rock,129,7
265,alternative dance,27,2
298,rock,112,7
299,nu disco,38,1
269,mizrahi,117,7
300,indie pop,45,2
285,electro house,2,1
301,indie folk,5,3
302,indie pop,45,2
287,hip hop,87,4
289,trap music,63,4
274,gauze pop,74,2
305,east coast hip hop,81,4
276,brostep,157,1
307,folk-pop,42,2
307,lo-fi,47,1
292,vapor pop,109,2
277,indie r&b,23,6
308,pop,4,2
309,indie pop,45,2
294,synthpop,33,1
310,hip hop,87,4
295,freak folk,70,8
295,noise rock,134,7
312,indietronica,55,3
298,post-grunge,111,7
314,hip hop,87,4
299,nu disco,38,1
284,chillwave,51,1
315,dance-punk,90,1
315,new rave,32,1
317,indie pop,45,2
317,indie rock,46,3
317,indietronica,55,3
317,irish rock,145,7
317,synthpop,33,1
302,alternative dance,27,2
302,british indie rock,170,3
302,dance-punk,90,1
302,indie pop,45,2
302,garage rock,43,7
302,indie rock,46,3
302,new rave,32,1
287,crunk,96,4
287,dance pop,18,2
287,gangster rap,82,4
287,dirty south rap,101,4
287,hip hop,87,4
287,hip pop,58,2
287,pop rap,7,4
287,pop,4,2
287,r&b,20,6
287,rap,8,4
287,southern hip hop,61,4
287,urban contemporary,60,8
287,trap music,63,4
318,downtempo,97,
318,indie r&b,23,6
318,electronic,31,1
318,indietronica,55,3
318,intelligent dance music,180,1
303,tropical house,26,1
319,hip hop,87,4
319,pop rap,7,4
319,trap music,63,4
319,rap,8,4
319,southern hip hop,61,4
289,crunk,96,4
289,dance pop,18,2
289,dirty south rap,101,4
289,gangster rap,82,4
289,hip hop,87,4
289,pop rap,7,4
289,hip pop,58,2
289,rap,8,4
289,trap music,63,4
289,southern hip hop,61,4
320,hip hop,87,4
320,indie r&b,23,6
320,pop rap,7,4
320,southern hip hop,61,4
320,rap,8,4
320,trap music,63,4
305,dirty south rap,101,4
305,east coast hip hop,81,4
305,gangster rap,82,4
305,hip hop,87,4
305,hardcore hip hop,169,4
305,pop rap,7,4
305,hip pop,58,2
305,rap,8,4
305,southern hip hop,61,4
290,alternative rock,39,7
290,garage rock,43,7
290,australian alternative rock,80,7
290,indie pop,45,2
290,indietronica,55,3
290,indie rock,46,3
290,neo-psychedelic,71,3
290,psychedelic rock,125,7
306,folk-pop,42,2
306,indie folk,5,3
306,indie pop,45,2
306,indietronica,55,3
306,indie rock,46,3
306,synthpop,33,1
291,contemporary country,10,5
291,country,11,5
291,dance pop,18,2
291,neo mellow,48,3
291,pop,4,2
291,pop christmas,19,2
291,post-teen pop,25,2
291,pop rock,49,7
291,r&b,20,6
322,electronic trap,147,1
322,moombahton,131,
307,albuquerque indie,143,3
307,alternative rock,39,7
307,anti-folk,136,
307,chamber pop,40,2
307,folk christmas,41,8
307,folk-pop,42,2
307,freak folk,70,8
307,garage rock,43,7
307,indie christmas,44,3
307,indie folk,5,3
292,deep indie r&b,79,3
309,new rave,32,1
294,breakbeat,149,1
295,alternative rock,39,7
295,indie folk,5,3
295,psychedelic rock,125,7
326,dirty south rap,101,4
327,new rave,32,1
312,freak folk,70,8
328,pop christmas,19,2
298,pop rock,49,7
314,hip hop,87,4
